k,x,mind,final,cagr,mdd,qld3,qld5,dotcom
10,7.000000000000001,18,124.36666968724417,19.848369874155235,-46.62278130284802,42.17171717171717,54.595588235294116,-17.22244073946042
10,7.000000000000001,20,116.52202553105897,19.555605013908874,-46.622781302848026,41.91919191919192,48.345588235294116,-17.22244073946042
10,7.000000000000001,22,114.52770097815205,19.478152098432556,-46.622781302848026,41.91919191919192,47.88602941176471,-17.22244073946042
10,7.000000000000001,24,111.63050398757066,19.363290072649985,-46.622781302848026,41.41414141414141,44.025735294117645,-17.22244073946042
10,7.000000000000001,26,105.65017283218155,19.116831888369944,-46.622781302848026,40.82491582491583,43.38235294117647,-17.22244073946042
10,7.000000000000001,28,105.65017283218155,19.116831888369944,-46.622781302848026,40.82491582491583,43.38235294117647,-17.22244073946042
10,7.000000000000001,30,105.65017283218155,19.116831888369944,-46.622781302848026,40.82491582491583,43.38235294117647,-17.22244073946042
10,8.0,0,131.1707090757643,20.08824699018703,-48.16675828108964,41.75084175084175,48.62132352941176,-4.9442139046298355
10,8.0,1,131.1707090757643,20.08824699018703,-48.16675828108964,41.75084175084175,48.62132352941176,-4.9442139046298355
10,8.0,2,130.90906112915061,20.07924630472415,-48.16675828108964,41.75084175084175,48.62132352941176,-4.9442139046298355
10,8.0,3,129.7409871988026,20.03885222627566,-48.16675828108964,41.75084175084175,48.62132352941176,-4.9442139046298355
10,8.0,4,136.67841430116252,20.273807213164673,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,5,138.1543387416825,20.322309900734602,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,6,138.1543387416825,20.322309900734602,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,7,138.58638671498872,20.33641376900277,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,8,136.20178805747446,20.258036318599395,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,9,143.95527843897034,20.508231797456023,-48.16675828108964,41.91919191919192,54.779411764705884,-4.9442139046298355
10,8.0,10,143.95527843897034,20.508231797456023,-48.16675828108964,41.91919191919192,54.779411764705884,-4.9442139046298355
10,8.0,11,142.05349307552171,20.44808614473974,-48.16675828108964,41.75084175084175,54.779411764705884,-4.9442139046298355
10,8.0,12,140.59845618197124,20.40154369709335,-48.16675828108964,41.75084175084175,54.6875,-4.9442139046298355
10,8.0,13,136.39010428648825,20.264273776596433,-48.16675828108964,41.582491582491585,54.6875,-4.9442139046298355
10,8.0,14,136.39010428648825,20.264273776596433,-48.16675828108964,41.582491582491585,54.6875,-4.9442139046298355
10,8.0,15,136.39010428648825,20.264273776596433,-48.16675828108964,41.582491582491585,54.6875,-4.9442139046298355
10,8.0,16,137.09009041085372,20.287386453104993,-48.16675828108964,41.582491582491585,54.6875,-4.9442139046298355
10,8.0,18,130.02996272875467,20.048878002696856,-48.16675828108964,41.16161616161616,54.41176470588235,-4.9442139046298355
10,8.0,20,121.82809650676471,19.75562334242822,-48.16675828108964,40.82491582491583,48.161764705882355,-4.9442139046298355
10,8.0,22,119.74295626834216,19.678040847057353,-48.16675828108964,40.82491582491583,48.06985294117647,-4.9442139046298355
10,8.0,24,116.71382943194367,19.562986655375035,-48.16675828108964,40.31986531986532,44.025735294117645,-4.9442139046298355
10,8.0,26,110.46117155185074,19.316116142839345,-48.16675828108964,39.81481481481482,43.29044117647059,-4.9442139046298355
10,8.0,28,110.46117155185074,19.316116142839345,-48.16675828108964,39.81481481481482,43.29044117647059,-4.9442139046298355
10,8.0,30,110.46117155185074,19.316116142839345,-48.16675828108964,39.81481481481482,43.29044117647059,-4.9442139046298355
10,10.0,0,131.72505316207776,20.107259468814952,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,1,131.72505316207776,20.107259468814952,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,2,131.72505316207776,20.107259468814952,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,3,131.72505316207776,20.107259468814952,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,4,138.76857097088018,20.342348350876005,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,5,138.73819653447458,20.34135943641178,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,6,138.73819653447458,20.34135943641178,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,7,138.73819653447458,20.34135943641178,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,8,138.73819653447458,20.34135943641178,-46.62278130284802,42.340067340067336,48.713235294117645,-7.011422118382649
10,10.0,9,146.15671666100948,20.5769065280758,-46.62278130284802,42.42424242424242,48.80514705882353,-7.011422118382649
10,10.0,10,146.15671666100948,20.5769065280758,-46.62278130284802,42.42424242424242,48.80514705882353,-7.011422118382649
10,10.0,11,146.15671666100948,20.5769065280758,-46.62278130284802,42.42424242424242,48.80514705882353,-7.011422118382649
10,10.0,12,144.6596509403594,20.530314302835293,-46.62278130284804,42.42424242424242,48.62132352941176,-7.011422118382649
10,10.0,13,138.08584761466057,20.32007016405808,-46.62278130284804,42.08754208754209,48.345588235294116,-7.011422118382649
10,10.0,14,138.08584761466057,20.32007016405808,-46.62278130284804,42.08754208754209,48.345588235294116,-7.011422118382649
10,10.0,15,138.08584761466057,20.32007016405808,-46.62278130284804,42.08754208754209,48.345588235294116,-7.011422118382649
10,10.0,16,138.08584761466057,20.32007016405808,-46.62278130284804,42.08754208754209,48.345588235294116,-7.011422118382649
10,10.0,18,138.08584761466057,20.32007016405808,-46.62278130284804,42.08754208754209,48.345588235294116,-7.011422118382649
10,10.0,20,134.82439454175093,20.212159936424044,-46.62278130284804,42.003367003367,48.345588235294116,-7.011422118382649
10,10.0,22,132.51681707611715,20.13428167833904,-46.62278130284804,42.003367003367,48.25367647058824,-7.011422118382649
10,10.0,24,129.16455102733323,20.01878887302564,-46.62278130284804,41.4983164983165,44.20955882352941,-7.011422118382649
10,10.0,26,122.24487619753452,19.770977232050193,-46.62278130284804,40.99326599326599,43.474264705882355,-7.011422118382649
10,10.0,28,122.24487619753452,19.770977232050193,-46.62278130284804,40.99326599326599,43.474264705882355,-7.011422118382649
10,10.0,30,122.24487619753452,19.770977232050193,-46.62278130284804,40.99326599326599,43.474264705882355,-7.011422118382649
20,0.0,0,151.27197377459746,20.732710809639986,-49.031491096100844,41.582491582491585,48.713235294117645,-21.830520925959362
20,0.0,1,151.27197377459746,20.732710809639986,-49.031491096100844,41.582491582491585,48.713235294117645,-21.830520925959362
20,0.0,2,142.34811130982013,20.457454253151308,-48.29320199380136,44.612794612794616,48.529411764705884,-17.618838080170253
20,0.0,3,154.10170762603607,20.816736062999986,-46.62278130284802,44.19191919191919,48.89705882352941,-12.246817539736021
20,0.0,4,181.80181474811982,21.568769060387826,-46.62278130284805,40.48821548821549,55.60661764705882,-5.3994080558453454
20,0.0,5,168.9195492830715,21.233837632949417,-46.62278130284807,39.81481481481482,55.42279411764706,-5.3994080558453454
20,0.0,6,167.28111567363686,21.189488462245176,-46.62278130284804,44.696969696969695,49.54044117647059,-5.3994080558453454
20,0.0,7,160.72059235614583,21.00761616498472,-46.62278130284804,40.48821548821549,49.26470588235294,-5.3994080558453454
20,0.0,8,159.28889359279316,20.966977554990464,-46.62278130284804,41.83501683501684,55.79044117647059,-5.3994080558453454
20,0.0,9,183.7171619077055,21.616605227958917,-46.62278130284804,45.28619528619529,55.97426470588235,-5.3994080558453454
20,0.0,10,181.60991086098818,21.56394951952667,-46.62278130284804,45.28619528619529,55.60661764705882,-5.3994080558453454
20,0.0,11,173.05117064318807,21.34385999088726,-46.62278130284802,43.09764309764309,55.14705882352941,-5.3994080558453454
20,0.0,12,180.1311082840293,21.5266450905081,-46.62278130284805,43.09764309764309,55.33088235294118,-5.3994080558453454
20,0.0,13,187.7679259009318,21.716212446959894,-46.62278130284804,44.107744107744104,55.69852941176471,-5.3994080558453454
20,0.0,14,175.57875889596977,21.409928218927266,-46.622781302848026,44.86531986531986,55.23897058823529,-5.3994080558453454
20,0.0,15,175.4902660729933,21.40763062635449,-46.62278130284804,40.909090909090914,55.42279411764706,-5.3994080558453454
20,0.0,16,176.01832400553707,21.421324420971686,-46.62278130284805,42.50841750841751,55.42279411764706,-5.3994080558453454
20,0.0,18,160.70006813345213,21.00703605281793,-46.62278130284805,43.26599326599327,55.33088235294118,-5.3994080558453454
20,0.0,20,150.59491763783714,20.712382292906216,-46.62278130284804,43.77104377104377,48.98897058823529,-5.3994080558453454
20,0.0,22,143.40178060312553,20.490806215675338,-46.62278130284804,38.804713804713806,48.161764705882355,-5.3994080558453454
20,0.0,24,129.47772528266597,20.02969983675209,-46.622781302848026,38.38383838383838,43.93382352941176,-5.3994080558453454
20,0.0,26,127.69496231740824,19.967246045624165,-46.62278130284804,37.79461279461279,43.841911764705884,-5.3994080558453454
20,0.0,28,122.43773729579114,19.77806506442381,-46.62278130284802,37.79461279461279,43.29044117647059,-5.3994080558453454
20,0.0,30,106.2346006120499,19.141501237205148,-46.62278130284805,40.15151515151515,43.29044117647059,-15.60843907553875
20,1.0,0,132.8767356998408,20.146514049857856,-49.03149109610083,42.76094276094276,44.76102941176471,-21.830520925959362
20,1.0,1,132.8767356998408,20.146514049857856,-49.03149109610083,42.76094276094276,44.76102941176471,-21.830520925959362
20,1.0,2,140.59399577428113,20.401400309995843,-48.293201993801326,44.612794612794616,48.529411764705884,-17.618838080170253
20,1.0,3,159.4583265855635,20.971805190716665,-46.62278130284802,44.27609427609428,49.17279411764706,-12.246817539736021
20,1.0,4,181.80181474811982,21.568769060387826,-46.62278130284805,40.48821548821549,55.60661764705882,-5.3994080558453454
20,1.0,5,168.9195492830715,21.233837632949417,-46.62278130284807,39.81481481481482,55.42279411764706,-5.3994080558453454
20,1.0,6,167.28111567363686,21.189488462245176,-46.62278130284804,44.696969696969695,49.54044117647059,-5.3994080558453454
20,1.0,7,160.72059235614583,21.00761616498472,-46.62278130284804,40.48821548821549,49.26470588235294,-5.3994080558453454
20,1.0,8,159.28889359279316,20.966977554990464,-46.62278130284804,41.83501683501684,55.79044117647059,-5.3994080558453454
20,1.0,9,183.7171619077055,21.616605227958917,-46.62278130284804,45.28619528619529,55.97426470588235,-5.3994080558453454
20,1.0,10,181.60991086098818,21.56394951952667,-46.62278130284804,45.28619528619529,55.60661764705882,-5.3994080558453454
20,1.0,11,173.05117064318807,21.34385999088726,-46.62278130284802,43.09764309764309,55.14705882352941,-5.3994080558453454
20,1.0,12,180.1311082840293,21.5266450905081,-46.62278130284805,43.09764309764309,55.33088235294118,-5.3994080558453454
20,1.0,13,187.7679259009318,21.716212446959894,-46.62278130284804,44.107744107744104,55.69852941176471,-5.3994080558453454
20,1.0,14,175.57875889596977,21.409928218927266,-46.622781302848026,44.86531986531986,55.23897058823529,-5.3994080558453454
20,1.0,15,175.4902660729933,21.40763062635449,-46.62278130284804,40.909090909090914,55.42279411764706,-5.3994080558453454
20,1.0,16,176.01832400553707,21.421324420971686,-46.62278130284805,42.50841750841751,55.42279411764706,-5.3994080558453454
20,1.0,18,160.70006813345213,21.00703605281793,-46.62278130284805,43.26599326599327,55.33088235294118,-5.3994080558453454
20,1.0,20,150.59491763783714,20.712382292906216,-46.62278130284804,43.77104377104377,48.98897058823529,-5.3994080558453454
20,1.0,22,143.40178060312553,20.490806215675338,-46.62278130284804,38.804713804713806,48.161764705882355,-5.3994080558453454
20,1.0,24,129.47772528266597,20.02969983675209,-46.622781302848026,38.38383838383838,43.93382352941176,-5.3994080558453454
20,1.0,26,127.69496231740824,19.967246045624165,-46.62278130284804,37.79461279461279,43.841911764705884,-5.3994080558453454
20,1.0,28,122.43773729579114,19.77806506442381,-46.62278130284802,37.79461279461279,43.29044117647059,-5.3994080558453454
20,1.0,30,106.2346006120499,19.141501237205148,-46.62278130284805,40.15151515151515,43.29044117647059,-15.60843907553875
20,2.0,0,131.52832274153326,20.100520986288608,-49.03149109610085,43.013468013468014,44.94485294117647,-21.830520925959362
20,2.0,1,131.52832274153326,20.100520986288608,-49.03149109610085,43.013468013468014,44.94485294117647,-21.830520925959362
20,2.0,2,139.16726923134175,20.355309673891476,-48.29320199380136,44.86531986531986,48.713235294117645,-17.618838080170253
20,2.0,3,159.38355468986143,20.969675332200445,-46.622781302848026,44.27609427609428,49.356617647058826,-12.246817539736021
20,2.0,4,180.04134102356,21.524371133147735,-46.62278130284805,40.99326599326599,55.42279411764706,-5.3994080558453454
20,2.0,5,167.28382068217994,21.189562025456876,-46.62278130284805,39.05723905723906,55.33088235294118,-5.3994080558453454
20,2.0,6,165.66125280721357,21.14522905143921,-46.62278130284802,44.023569023569024,49.44852941176471,-5.3994080558453454
20,2.0,7,160.72059235614583,21.00761616498472,-46.62278130284804,40.48821548821549,49.26470588235294,-5.3994080558453454
20,2.0,8,159.28889359279316,20.966977554990464,-46.62278130284804,41.83501683501684,55.79044117647059,-5.3994080558453454
20,2.0,9,176.69272725626195,21.438755915938135,-46.622781302848026,41.4983164983165,55.60661764705882,-5.3994080558453454
20,2.0,10,181.60991086098818,21.56394951952667,-46.62278130284804,45.28619528619529,55.60661764705882,-5.3994080558453454
20,2.0,11,173.05117064318807,21.34385999088726,-46.62278130284802,43.09764309764309,55.14705882352941,-5.3994080558453454
20,2.0,12,180.1311082840293,21.5266450905081,-46.62278130284805,43.09764309764309,55.33088235294118,-5.3994080558453454
20,2.0,13,187.7679259009318,21.716212446959894,-46.62278130284804,44.107744107744104,55.69852941176471,-5.3994080558453454
20,2.0,14,175.57875889596977,21.409928218927266,-46.622781302848026,44.86531986531986,55.23897058823529,-5.3994080558453454
20,2.0,15,175.4902660729933,21.40763062635449,-46.62278130284804,40.909090909090914,55.42279411764706,-5.3994080558453454
20,2.0,16,176.01832400553707,21.421324420971686,-46.62278130284805,42.50841750841751,55.42279411764706,-5.3994080558453454
20,2.0,18,160.70006813345213,21.00703605281793,-46.62278130284805,43.26599326599327,55.33088235294118,-5.3994080558453454
20,2.0,20,150.59491763783714,20.712382292906216,-46.62278130284804,43.77104377104377,48.98897058823529,-5.3994080558453454
20,2.0,22,143.40178060312553,20.490806215675338,-46.62278130284804,38.804713804713806,48.161764705882355,-5.3994080558453454
20,2.0,24,129.47772528266597,20.02969983675209,-46.622781302848026,38.38383838383838,43.93382352941176,-5.3994080558453454
20,2.0,26,127.69496231740824,19.967246045624165,-46.62278130284804,37.79461279461279,43.841911764705884,-5.3994080558453454
20,2.0,28,122.43773729579114,19.77806506442381,-46.62278130284802,37.79461279461279,43.29044117647059,-5.3994080558453454
20,2.0,30,106.2346006120499,19.141501237205148,-46.62278130284805,40.15151515151515,43.29044117647059,-15.60843907553875
20,2.5,0,141.62305117505431,20.434365516655294,-49.03149109610085,43.51851851851852,48.98897058823529,-21.830520925959362
20,2.5,1,141.62305117505431,20.434365516655294,-49.03149109610085,43.51851851851852,48.98897058823529,-21.830520925959362
20,2.5,2,149.84828272290562,20.689862442732544,-46.62278130284805,45.28619528619529,49.356617647058826,-17.618838080170253
20,2.5,3,159.38355468986143,20.969675332200445,-46.622781302848026,44.27609427609428,49.356617647058826,-12.246817539736021
20,2.5,4,180.04134102356,21.524371133147735,-46.62278130284805,40.99326599326599,55.42279411764706,-5.3994080558453454
20,2.5,5,167.28382068217994,21.189562025456876,-46.62278130284805,39.05723905723906,55.33088235294118,-5.3994080558453454
20,2.5,6,165.66125280721357,21.14522905143921,-46.62278130284802,44.023569023569024,49.44852941176471,-5.3994080558453454
20,2.5,7,160.72059235614583,21.00761616498472,-46.62278130284804,40.48821548821549,49.26470588235294,-5.3994080558453454
20,2.5,8,154.78944456685159,20.836933133364056,-46.622781302848026,38.46801346801347,55.60661764705882,-5.3994080558453454
20,2.5,9,176.69272725626195,21.438755915938135,-46.622781302848026,41.4983164983165,55.60661764705882,-5.3994080558453454
20,2.5,10,181.60991086098818,21.56394951952667,-46.62278130284804,45.28619528619529,55.60661764705882,-5.3994080558453454
20,2.5,11,173.05117064318807,21.34385999088726,-46.62278130284802,43.09764309764309,55.14705882352941,-5.3994080558453454
20,2.5,12,176.92323615807237,21.444699264722857,-46.62278130284806,44.86531986531986,55.14705882352941,-5.3994080558453454
20,2.5,13,187.7679259009318,21.716212446959894,-46.62278130284804,44.107744107744104,55.69852941176471,-5.3994080558453454
20,2.5,14,175.57875889596977,21.409928218927266,-46.622781302848026,44.86531986531986,55.23897058823529,-5.3994080558453454
20,2.5,15,175.4902660729933,21.40763062635449,-46.62278130284804,40.909090909090914,55.42279411764706,-5.3994080558453454
20,2.5,16,176.01832400553707,21.421324420971686,-46.62278130284805,42.50841750841751,55.42279411764706,-5.3994080558453454
20,2.5,18,158.6751618957048,20.94944909313461,-46.62278130284805,44.612794612794616,55.05514705882353,-5.3994080558453454
20,2.5,20,149.24761823098265,20.671666795240505,-46.62278130284806,43.013468013468014,48.80514705882353,-5.3994080558453454
20,2.5,22,143.40178060312553,20.490806215675338,-46.62278130284804,38.804713804713806,48.161764705882355,-5.3994080558453454
20,2.5,24,129.47772528266597,20.02969983675209,-46.622781302848026,38.38383838383838,43.93382352941176,-5.3994080558453454
20,2.5,26,127.69496231740824,19.967246045624165,-46.62278130284804,37.79461279461279,43.841911764705884,-5.3994080558453454
20,2.5,28,122.43773729579114,19.77806506442381,-46.62278130284802,37.79461279461279,43.29044117647059,-5.3994080558453454
20,2.5,30,106.2346006120499,19.141501237205148,-46.62278130284805,40.15151515151515,43.29044117647059,-15.60843907553875
20,3.0,0,137.36053676178213,20.296285849938613,-49.03149109610082,43.18181818181818,48.62132352941176,-21.830520925959362
20,3.0,1,137.36053676178213,20.296285849938613,-49.03149109610082,43.18181818181818,48.62132352941176,-21.830520925959362
20,3.0,2,145.33820855340463,20.551489845254366,-46.622781302848026,40.06734006734007,49.080882352941174,-17.618838080170253
20,3.0,3,154.58649168728337,20.83098192537227,-46.62278130284804,44.27609427609428,49.080882352941174,-12.246817539736021
20,3.0,4,174.6225281627247,21.385041759907452,-46.62278130284806,39.8989898989899,55.23897058823529,-5.3994080558453454
20,3.0,5,162.24897860775198,21.05061651549194,-46.62278130284805,39.64646464646464,55.05514705882353,-5.3994080558453454
20,3.0,6,160.67524613702406,21.006334369842495,-46.622781302848026,38.38383838383838,48.98897058823529,-5.3994080558453454
20,3.0,7,155.8832877242835,20.86887925846672,-46.62278130284802,38.63636363636363,48.98897058823529,-5.3994080558453454
20,3.0,8,154.78944456685159,20.836933133364056,-46.622781302848026,38.46801346801347,55.60661764705882,-5.3994080558453454
20,3.0,9,176.69272725626195,21.438755915938135,-46.622781302848026,41.4983164983165,55.60661764705882,-5.3994080558453454
20,3.0,10,181.60991086098818,21.56394951952667,-46.62278130284804,45.28619528619529,55.60661764705882,-5.3994080558453454
20,3.0,11,173.05117064318807,21.34385999088726,-46.62278130284802,43.09764309764309,55.14705882352941,-5.3994080558453454
20,3.0,12,176.92323615807237,21.444699264722857,-46.62278130284806,44.86531986531986,55.14705882352941,-5.3994080558453454
20,3.0,13,186.66844387377958,21.689382532005208,-46.622781302848026,39.39393939393939,55.60661764705882,-5.3994080558453454
20,3.0,14,175.57875889596977,21.409928218927266,-46.622781302848026,44.86531986531986,55.23897058823529,-5.3994080558453454
20,3.0,15,170.62990855599125,21.279694178335728,-46.62278130284804,40.74074074074074,55.23897058823529,-5.3994080558453454
20,3.0,16,176.129481385993,21.42420195735564,-46.62278130284804,45.28619528619529,55.42279411764706,-5.3994080558453454
20,3.0,18,158.6751618957048,20.94944909313461,-46.62278130284805,44.612794612794616,55.05514705882353,-5.3994080558453454
20,3.0,20,141.85758338385338,20.441846358847272,-46.62278130284802,38.804713804713806,48.4375,-5.3994080558453454
20,3.0,22,143.40178060312553,20.490806215675338,-46.62278130284804,38.804713804713806,48.161764705882355,-5.3994080558453454
20,3.0,24,129.47772528266597,20.02969983675209,-46.622781302848026,38.38383838383838,43.93382352941176,-5.3994080558453454
20,3.0,26,127.69496231740824,19.967246045624165,-46.62278130284804,37.79461279461279,43.841911764705884,-5.3994080558453454
20,3.0,28,122.43773729579114,19.77806506442381,-46.62278130284802,37.79461279461279,43.29044117647059,-5.3994080558453454
20,3.0,30,106.2346006120499,19.141501237205148,-46.62278130284805,40.15151515151515,43.29044117647059,-15.60843907553875
20,3.5000000000000004,0,133.97198143533157,20.183542399816766,-49.03149109610083,39.64646464646464,48.62132352941176,-21.830520925959362
20,3.5000000000000004,1,133.97198143533157,20.183542399816766,-49.03149109610083,39.64646464646464,48.62132352941176,-21.830520925959362
20,3.5000000000000004,2,141.75285156266634,20.43850721419094,-46.622781302848026,42.76094276094276,49.080882352941174,-17.618838080170253
20,3.5000000000000004,3,150.84860124514486,20.720009393548565,-46.622781302848026,44.27609427609428,49.080882352941174,-12.246817539736021
20,3.5000000000000004,4,170.40016777484738,21.273560373304633,-46.62278130284804,39.141414141414145,55.23897058823529,-5.3994080558453454
20,3.5000000000000004,5,158.3258097734955,20.939442268792185,-46.62278130284804,43.18181818181818,55.05514705882353,-5.3994080558453454
20,3.5000000000000004,6,156.7901300426712,20.895200792363,-46.62278130284804,41.245791245791246,48.98897058823529,-5.3994080558453454
20,3.5000000000000004,7,152.11404084563512,20.757871921306403,-46.62278130284805,44.023569023569024,48.98897058823529,-5.3994080558453454
20,3.5000000000000004,8,151.04664673843124,20.725955135884067,-46.62278130284806,40.909090909090914,55.60661764705882,-5.3994080558453454
20,3.5000000000000004,9,172.42030960063184,21.32722519765069,-46.622781302848026,39.141414141414145,55.60661764705882,-5.3994080558453454
20,3.5000000000000004,10,177.21859605336525,21.452303822026654,-46.62278130284804,45.033670033670035,55.60661764705882,-5.3994080558453454
20,3.5000000000000004,11,168.86680556906163,21.232416426083933,-46.622781302848026,44.612794612794616,55.14705882352941,-5.3994080558453454
20,3.5000000000000004,12,169.80247877402772,21.25756542322137,-46.62278130284804,40.572390572390574,55.05514705882353,-5.3994080558453454
20,3.5000000000000004,13,175.29654655444406,21.402597074726714,-46.62278130284804,44.94949494949495,55.14705882352941,-5.3994080558453454
20,3.5000000000000004,14,167.64284533124663,21.19931562180124,-46.622781302848026,44.86531986531986,55.14705882352941,-5.3994080558453454
20,3.5000000000000004,15,160.46937397077613,21.000510628512092,-46.62278130284806,44.612794612794616,54.96323529411765,-5.3994080558453454
20,3.5000000000000004,16,163.52450150655116,21.08620528485283,-46.62278130284805,44.696969696969695,55.05514705882353,-5.3994080558453454
20,3.5000000000000004,18,147.31932749862742,20.612773943736617,-46.62278130284806,44.023569023569024,54.6875,-5.3994080558453454
20,3.5000000000000004,20,138.4274770447567,20.331231213501376,-46.622781302848026,43.93939393939394,48.4375,-5.3994080558453454
20,3.5000000000000004,22,139.9343356844168,20.38014610504666,-46.62278130284804,43.93939393939394,48.161764705882355,-5.3994080558453454
20,3.5000000000000004,24,126.34696303739143,19.919463211404185,-46.62278130284804,37.37373737373738,43.93382352941176,-5.3994080558453454
20,3.5000000000000004,26,124.60730715462027,19.857066778539956,-46.62278130284804,36.784511784511785,43.841911764705884,-5.3994080558453454
20,3.5000000000000004,28,119.47720146242197,19.66805954327895,-46.62278130284804,36.784511784511785,43.29044117647059,-5.3994080558453454
20,3.5000000000000004,30,103.66585547838476,19.03208034343362,-46.62278130284805,41.245791245791246,43.29044117647059,-15.60843907553875
20,4.0,0,130.61276741883086,20.069032876594783,-49.03149109610085,40.65656565656566,48.529411764705884,-21.830520925959362
20,4.0,1,130.61276741883086,20.069032876594783,-49.03149109610085,40.65656565656566,48.529411764705884,-21.830520925959362
20,4.0,2,138.19853997641783,20.323754763370495,-46.62278130284806,43.18181818181818,48.98897058823529,-17.618838080170253
20,4.0,3,147.06622279374517,20.60498873062766,-46.62278130284802,40.99326599326599,48.98897058823529,-12.246817539736021
20,4.0,4,158.40628274004678,20.941749214821304,-46.622781302848026,38.38383838383838,55.05514705882353,-5.3994080558453454
20,4.0,5,152.93866089478053,20.782382127985,-46.62278130284806,43.85521885521885,54.96323529411765,-5.3994080558453454
20,4.0,6,152.85877367363278,20.780013209053894,-46.62278130284804,43.93939393939394,48.89705882352941,-5.3994080558453454
20,4.0,7,152.60170647711615,20.77238222639526,-46.62278130284804,44.19191919191919,55.42279411764706,-5.3994080558453454
20,4.0,8,147.2593024935147,20.610928807926964,-46.62278130284807,39.81481481481482,55.42279411764706,-5.3994080558453454
20,4.0,9,168.0970420447256,21.21162598636259,-46.622781302848026,41.75084175084175,55.42279411764706,-5.3994080558453454
20,4.0,10,172.77501624310048,21.336585437236423,-46.62278130284805,45.033670033670035,55.42279411764706,-5.3994080558453454
20,4.0,11,164.31164386032287,21.108034517731532,-46.62278130284804,38.88888888888889,54.96323529411765,-5.3994080558453454
20,4.0,12,165.18274504700142,21.13207510271615,-46.622781302848026,40.82491582491583,54.87132352941176,-5.3994080558453454
20,4.0,13,170.5273383886054,21.276956659929546,-46.62278130284804,44.696969696969695,54.96323529411765,-5.3994080558453454
20,4.0,14,163.0818677044012,21.073885584431572,-46.62278130284805,44.612794612794616,54.96323529411765,-5.3994080558453454
20,4.0,15,160.46937397077613,21.000510628512092,-46.62278130284806,44.612794612794616,54.96323529411765,-5.3994080558453454
20,4.0,16,163.52450150655116,21.08620528485283,-46.62278130284805,44.696969696969695,55.05514705882353,-5.3994080558453454
20,4.0,18,147.31932749862742,20.612773943736617,-46.62278130284806,44.023569023569024,54.6875,-5.3994080558453454
20,4.0,20,138.4274770447567,20.331231213501376,-46.622781302848026,43.93939393939394,48.4375,-5.3994080558453454
20,4.0,22,139.9343356844168,20.38014610504666,-46.62278130284804,43.93939393939394,48.161764705882355,-5.3994080558453454
20,4.0,24,126.34696303739143,19.919463211404185,-46.62278130284804,37.37373737373738,43.93382352941176,-5.3994080558453454
20,4.0,26,124.60730715462027,19.857066778539956,-46.62278130284804,36.784511784511785,43.841911764705884,-5.3994080558453454
20,4.0,28,119.47720146242197,19.66805954327895,-46.62278130284804,36.784511784511785,43.29044117647059,-5.3994080558453454
20,4.0,30,103.66585547838476,19.03208034343362,-46.62278130284805,41.245791245791246,43.29044117647059,-15.60843907553875
20,5.0,0,122.15704155790965,19.767745656250458,-49.031491096100844,42.92929292929293,48.4375,-21.830520925959362
20,5.0,1,122.15704155790965,19.767745656250458,-49.031491096100844,42.92929292929293,48.4375,-21.830520925959362
20,5.0,2,129.25171960415784,20.021828373646787,-46.62278130284805,44.612794612794616,48.80514705882353,-17.618838080170253
20,5.0,3,139.65738241277435,20.371193932665687,-46.62278130284804,41.75084175084175,48.80514705882353,-12.246817539736021
20,5.0,4,152.2142840837951,20.76085827283778,-46.62278130284804,43.93939393939394,54.87132352941176,-5.3994080558453454
20,5.0,5,151.64278983334447,20.743807426706475,-46.622781302848026,40.65656565656566,54.96323529411765,-5.3994080558453454
20,5.0,6,151.56357950800202,20.741439264345463,-46.62278130284804,40.15151515151515,48.89705882352941,-5.3994080558453454
20,5.0,7,151.3086904784618,20.73381071882101,-46.62278130284802,44.27609427609428,55.42279411764706,-5.3994080558453454
20,5.0,8,146.011553444894,20.57240886430831,-46.622781302848026,38.215488215488215,55.42279411764706,-5.3994080558453454
20,5.0,9,166.67273186033918,21.172914195938098,-46.62278130284804,44.52861952861953,55.42279411764706,-5.3994080558453454
20,5.0,10,171.3110689169079,21.297833738065307,-46.62278130284804,45.033670033670035,55.42279411764706,-5.3994080558453454
20,5.0,11,162.91940789402233,21.06935581168483,-46.622781302848026,38.46801346801347,54.96323529411765,-5.3994080558453454
20,5.0,12,163.7831281162485,21.093388718741846,-46.622781302848026,38.88888888888889,54.87132352941176,-5.3994080558453454
