Date,AdjClose
2010-02-11,0.2055819183588028
2010-02-12,0.20642317831516266
2010-02-16,0.21441923081874847
2010-02-17,0.21805799007415771
2010-02-18,0.2221919745206833
2010-02-19,0.2221919745206833
2010-02-22,0.22063206136226654
2010-02-23,0.21201816201210022
2010-02-24,0.21842961013317108
2010-02-25,0.21830512583255768
2010-02-26,0.2210284322500229
2010-03-01,0.23050928115844727
2010-03-02,0.23189519345760345
2010-03-03,0.23318319022655487
2010-03-04,0.2357572764158249
2010-03-05,0.24617820978164673
2010-03-08,0.24749094247817993
2010-03-09,0.2518720328807831
2010-03-10,0.2580353617668152
2010-03-11,0.26041179895401
2010-03-12,0.26100587844848633
2010-03-15,0.2592483162879944
2010-03-16,0.2641502618789673
2010-03-17,0.2659820020198822
2010-03-18,0.26867973804473877
2010-03-19,0.2639269232749939
2010-03-22,0.27105608582496643
2010-03-23,0.27672526240348816
2010-03-24,0.27278897166252136
2010-03-25,0.2710808217525482
2010-03-26,0.27249234914779663
2010-03-29,0.27622994780540466
2010-03-30,0.2791263163089752
2010-03-31,0.2753639817237854
2010-04-01,0.27481934428215027
2010-04-05,0.2827649414539337
2010-04-06,0.28491896390914917
2010-04-07,0.28330960869789124
2010-04-08,0.28432488441467285
2010-04-09,0.2894483506679535
2010-04-12,0.2906118631362915
2010-04-13,0.29499387741088867
2010-04-14,0.30539003014564514
2010-04-15,0.30947455763816833
2010-04-16,0.29845863580703735
2010-04-19,0.2979891002178192
2010-04-20,0.30239492654800415
2010-04-21,0.3077170252799988
2010-04-22,0.3122720420360565
2010-04-23,0.3164060711860657
2010-04-26,0.31405436992645264
2010-04-27,0.2946716248989105
2010-04-28,0.2953645884990692
2010-04-29,0.31044039130210876
2010-04-30,0.2921469509601593
2010-05-03,0.3040783703327179
2010-05-04,0.27719566226005554
2010-05-05,0.2726406157016754
2010-05-06,0.24593104422092438
2010-05-07,0.22803400456905365
2010-05-10,0.2620457708835602
2010-05-11,0.2618727385997772
2010-05-12,0.2759827971458435
2010-05-13,0.26350685954093933
2010-05-14,0.24729225039482117
2010-05-17,0.2506342828273773
2010-05-18,0.2410547137260437
2010-05-19,0.23469269275665283
2010-05-20,0.21095354855060577
2010-05-21,0.21258753538131714
2010-05-24,0.2143450826406479
2010-05-25,0.21283462643623352
2010-05-26,0.2062501609325409
2010-05-27,0.22857870161533356
2010-05-28,0.22538484632968903
2010-06-01,0.21914730966091156
2010-06-02,0.23456908762454987
2010-06-03,0.24065826833248138
2010-06-04,0.2168944925069809
2010-06-07,0.20431961119174957
2010-06-08,0.20318086445331573
2010-06-09,0.1986999809741974
2010-06-10,0.21518635749816895
2010-06-11,0.22080600261688232
2010-06-14,0.2209295928478241
2010-06-15,0.2370689958333969
2010-06-16,0.24184651672840118
2010-06-17,0.24427230656147003
2010-06-18,0.2449406236410141
2010-06-21,0.23850436508655548
2010-06-22,0.23286093771457672
2010-06-23,0.22974218428134918
2010-06-24,0.21860264241695404
2010-06-25,0.21845433115959167
2010-06-28,0.21649813652038574
2010-06-29,0.19233885407447815
2010-06-30,0.18283331394195557
2010-07-01,0.18105100095272064
2010-07-02,0.18006053566932678
2010-07-06,0.18100160360336304
2010-07-07,0.1981058418750763
2010-07-08,0.2014479786157608
2010-07-09,0.20709237456321716
2010-07-12,0.20944401621818542
2010-07-13,0.21659789979457855
2010-07-14,0.22006267309188843
2010-07-15,0.22083072364330292
2010-07-16,0.20305727422237396
2010-07-19,0.2076370269060135
2010-07-20,0.21419677138328552
2010-07-21,0.2066960483789444
2010-07-22,0.22063206136226654
2010-07-23,0.22637532651424408
2010-07-26,0.23135049641132355
2010-07-27,0.23130106925964355
2010-07-28,0.22657303512096405
2010-07-29,0.22117671370506287
2010-07-30,0.22268715500831604
2010-08-02,0.23466792702674866
2010-08-03,0.23224212229251862
2010-08-04,0.2389501929283142
2010-08-05,0.23753955960273743
2010-08-06,0.2364254891872406
2010-08-09,0.24055947363376617
2010-08-10,0.23545973002910614
2010-08-11,0.21607793867588043
2010-08-12,0.20998777449131012
2010-08-13,0.20580436289310455
2010-08-16,0.20696786046028137
2010-08-17,0.214840367436409
2010-08-18,0.21677090227603912
2010-08-19,0.2087996006011963
2010-08-20,0.20808188617229462
2010-08-23,0.20233958959579468
2010-08-24,0.1907295435667038
2010-08-25,0.19644808769226074
2010-08-26,0.1900366097688675
2010-08-27,0.19632355868816376
2010-08-30,0.18996241688728333
2010-08-31,0.18902142345905304
2010-09-01,0.2048642635345459
2010-09-02,0.21189457178115845
2010-09-03,0.22268715500831604
2010-09-07,0.21726617217063904
2010-09-08,0.2249399870634079
2010-09-09,0.22778595983982086
2010-09-10,0.2302374243736267
2010-09-13,0.240386500954628
2010-09-14,0.24343109130859375
2010-09-15,0.24756507575511932
2010-09-16,0.2510554790496826
2010-09-17,0.2537284791469574
2010-09-20,0.26694679260253906
2010-09-21,0.2661055624485016
2010-09-22,0.264843225479126
2010-09-23,0.2640504837036133
2010-09-24,0.27900275588035583
2010-09-27,0.2758088707923889
2010-09-28,0.2765018045902252
2010-09-29,0.27427467703819275
2010-09-30,0.2705608010292053
2010-10-01,0.2697196304798126
2010-10-04,0.26036229729652405
2010-10-05,0.2797450125217438
