Date,Open,Close
2004-11-18,44.43000030517578,44.380001068115234
2004-11-19,44.4900016784668,44.779998779296875
2004-11-22,44.75,44.95000076293945
2004-11-23,44.880001068115234,44.75
2004-11-24,44.93000030517578,45.04999923706055
2004-11-26,45.25,45.290000915527344
2004-11-29,45.099998474121094,45.400001525878906
2004-11-30,45.369998931884766,45.119998931884766
2004-12-01,45.279998779296875,45.380001068115234
2004-12-02,45.54999923706055,44.95000076293945
2004-12-03,45.040000915527344,45.599998474121094
2004-12-06,45.38999938964844,45.16999816894531
2004-12-07,45.29999923706055,45.11000061035156
2004-12-08,43.79999923706055,44.0099983215332
2004-12-09,43.75,43.779998779296875
2004-12-10,43.369998931884766,43.439998626708984
2004-12-13,43.61000061035156,43.90999984741211
2004-12-14,43.7599983215332,43.54999923706055
2004-12-15,44.099998474121094,43.9900016784668
2004-12-16,43.9900016784668,43.68000030517578
2004-12-17,43.93000030517578,44.189998626708984
2004-12-20,44.33000183105469,44.34000015258789
2004-12-21,44.130001068115234,44.220001220703125
2004-12-22,44.20000076293945,44.02000045776367
2004-12-23,44.16999816894531,44.27000045776367
2004-12-27,44.290000915527344,44.47999954223633
2004-12-28,44.41999816894531,44.369998931884766
2004-12-29,43.91999816894531,43.65999984741211
2004-12-30,43.5,43.83000183105469
2004-12-31,43.849998474121094,43.79999923706055
2005-01-03,42.97999954223633,43.02000045776367
2005-01-04,42.79999923706055,42.7400016784668
2005-01-05,42.75,42.66999816894531
2005-01-06,42.47999954223633,42.150001525878906
2005-01-07,42.09000015258789,41.84000015258789
2005-01-10,41.9900016784668,41.95000076293945
2005-01-11,42.209999084472656,42.209999084472656
2005-01-12,42.52000045776367,42.599998474121094
2005-01-13,42.38999938964844,42.599998474121094
2005-01-14,42.189998626708984,42.31999969482422
2005-01-18,42.220001220703125,42.31999969482422
2005-01-19,42.650001525878906,42.2599983215332
2005-01-20,42.119998931884766,42.25
2005-01-21,42.31999969482422,42.7400016784668
2005-01-24,42.7400016784668,42.77000045776367
2005-01-25,42.529998779296875,42.2400016784668
2005-01-26,42.59000015258789,42.689998626708984
2005-01-27,42.47999954223633,42.619998931884766
2005-01-28,42.709999084472656,42.689998626708984
2005-01-31,42.209999084472656,42.220001220703125
2005-02-01,42.09000015258789,42.099998474121094
2005-02-02,42.220001220703125,42.15999984741211
2005-02-03,41.560001373291016,41.68000030517578
2005-02-04,41.59000015258789,41.470001220703125
2005-02-07,41.54999923706055,41.27000045776367
2005-02-08,41.189998626708984,41.2599983215332
2005-02-09,41.029998779296875,41.310001373291016
2005-02-10,41.529998779296875,41.75
2005-02-11,41.88999938964844,42.08000183105469
2005-02-14,42.41999816894531,42.54999923706055
2005-02-15,42.400001525878906,42.58000183105469
