Date,AdjClose
2006-06-21,0.9827167987823486
2006-06-22,0.9595948457717896
2006-06-23,0.9567385911941528
2006-06-26,0.9602744579315186
2006-06-27,0.9243662357330322
2006-06-28,0.9356557726860046
2006-06-29,0.9922385215759277
2006-06-30,0.9827167987823486
2006-07-03,0.9941421747207642
2006-07-05,0.9549692869186401
2006-07-06,0.9493931531906128
2006-07-07,0.9285832047462463
2006-07-10,0.913213312625885
2006-07-11,0.9281745553016663
2006-07-12,0.8914505243301392
2006-07-13,0.8630226850509644
2006-07-14,0.8453410267829895
2006-07-17,0.8494211435317993
2006-07-18,0.854181706905365
2006-07-19,0.8726801872253418
2006-07-20,0.8488770723342896
2006-07-21,0.829698920249939
2006-07-24,0.8603023886680603
2006-07-25,0.8687357306480408
2006-07-26,0.870503842830658
2006-07-27,0.8616629838943481
2006-07-28,0.8960748910903931
2006-07-31,0.8943066596984863
2006-08-01,0.8637033700942993
2006-08-02,0.8796170353889465
2006-08-03,0.8943066596984863
2006-08-04,0.8861457109451294
2006-08-07,0.8754002451896667
2006-08-08,0.8643832802772522
2006-08-09,0.8639751076698303
2006-08-10,0.8749921321868896
2006-08-11,0.8664237260818481
2006-08-14,0.8743123412132263
2006-08-15,0.9198777079582214
2006-08-16,0.9636747241020203
2006-08-17,0.9697959423065186
2006-08-18,0.9684352874755859
2006-08-21,0.9507536888122559
2006-08-22,0.9532015919685364
2006-08-23,0.937152087688446
2006-08-24,0.9443610310554504
2006-08-25,0.9480335712432861
2006-08-28,0.9616350531578064
2006-08-29,0.9677558541297913
2006-08-30,0.9763248562812805
2006-08-31,0.975236713886261
2006-09-01,0.9840773940086365
2006-09-05,1.0017589330673218
2006-09-06,0.9627231359481812
2006-09-07,0.9541540145874023
2006-09-08,0.9636747241020203
2006-09-11,0.9765964150428772
2006-09-12,1.0145450830459595
2006-09-13,1.0262418985366821
2006-09-14,1.0251542329788208
2006-09-15,1.0350836515426636
2006-09-18,1.034267783164978
2006-09-19,1.0217537879943848
2006-09-20,1.052085518836975
2006-09-21,1.0384840965270996
2006-09-22,1.0205299854278564
2006-09-25,1.05820631980896
2006-09-26,1.0669115781784058
2006-09-27,1.0614705085754395
2006-09-28,1.0677276849746704
2006-09-29,1.059566617012024
2006-10-02,1.0337231159210205
2006-10-03,1.041068434715271
2006-10-04,1.088809609413147
2006-10-05,1.103091835975647
2006-10-06,1.0969709157943726
2006-10-09,1.102411150932312
2006-10-10,1.1085327863693237
2006-10-11,1.1044515371322632
2006-10-12,1.141176462173462
2006-10-13,1.149881362915039
2006-10-16,1.1520576477050781
2006-10-17,1.1296144723892212
2006-10-18,1.1139729022979736
