Date,Close
1998-12-22,5.795296669006348
1998-12-23,5.771010398864746
1998-12-24,5.877264022827148
1998-12-28,5.846907138824463
1998-12-29,5.944053649902344
1998-12-30,5.895477294921875
1998-12-31,5.874227523803711
1999-01-04,5.7801194190979
1999-01-05,5.849943161010742
1999-01-06,5.9106574058532715
1999-01-07,5.889406681060791
1999-01-08,5.922797203063965
1999-01-11,5.764941692352295
1999-01-12,5.7679762840271
1999-01-13,5.807438373565674
1999-01-14,5.710296630859375
1999-01-15,5.737619876861572
1999-01-19,5.931907653808594
1999-01-20,5.907618999481201
1999-01-21,5.886371612548828
1999-01-22,5.92583703994751
1999-01-25,5.704228401184082
1999-01-26,5.816548824310303
1999-01-27,5.728509426116943
1999-01-28,5.737619876861572
1999-01-29,5.728509426116943
1999-02-01,5.716367721557617
1999-02-02,5.640475273132324
1999-02-03,5.6708292961120605
1999-02-04,5.585829734802246
1999-02-05,5.588866233825684
1999-02-08,5.588866233825684
1999-02-09,5.61315393447876
1999-02-10,5.573684215545654
1999-02-11,5.5979743003845215
1999-02-12,5.506898403167725
1999-02-16,5.607080459594727
1999-02-17,5.5676140785217285
1999-02-18,5.667796611785889
1999-02-19,5.607080459594727
1999-02-22,5.78922700881958
1999-02-23,5.607080459594727
1999-02-24,5.658688545227051
1999-02-25,5.537254810333252
1999-02-26,5.570653438568115
1999-03-01,5.488683700561523
1999-03-02,5.406722545623779
1999-03-03,5.409754753112793
1999-03-04,5.494755744934082
1999-03-05,5.588866233825684
1999-03-08,5.525113105773926
1999-03-09,5.5099382400512695
1999-03-10,5.4917216300964355
1999-03-11,5.534224033355713
1999-03-12,5.5949387550354
1999-03-15,5.610115051269531
1999-03-16,5.588866233825684
1999-03-17,5.537254810333252
1999-03-18,5.619221210479736
1999-03-19,5.515621185302734
1999-03-22,5.533953666687012
1999-03-23,5.359776973724365
1999-03-24,5.433115005493164
1999-03-25,5.4147820472717285
1999-03-26,5.344500541687012
1999-03-29,5.316999435424805
1999-03-30,5.231435775756836
1999-03-31,5.219213008880615
1999-04-01,5.329217433929443
1999-04-05,5.372001647949219
1999-04-06,5.344500541687012
1999-04-07,5.4147820472717285
1999-04-08,5.558398723602295
1999-04-09,5.518677711486816
1999-04-12,5.598128318786621
1999-04-13,5.5064520835876465
1999-04-14,5.427005290985107
1999-04-15,5.482010364532471
1999-04-16,5.543122291564941
1999-04-19,5.598128318786621
1999-04-20,5.65924072265625
1999-04-21,5.760080814361572
1999-04-22,5.741748809814453
1999-04-23,5.738689422607422
1999-04-26,5.708133697509766
1999-04-27,5.741748809814453
1999-04-28,5.717300891876221
1999-04-29,5.799805164337158
1999-04-30,5.723412036895752
1999-05-03,5.808972358703613
1999-05-04,5.760080814361572
1999-05-05,5.8059186935424805
1999-05-06,5.683689117431641
1999-05-07,5.753969192504883
1999-05-10,5.738689422607422
1999-05-11,5.760080814361572
1999-05-12,5.775362014770508
1999-05-13,5.851752758026123
1999-05-14,5.741748809814453
1999-05-17,5.860921382904053
1999-05-18,5.732580661773682
1999-05-19,5.851752758026123
1999-05-20,5.839531421661377
1999-05-21,5.784526348114014
1999-05-24,5.842584133148193
1999-05-25,5.848694801330566
1999-05-26,5.879254341125488
1999-05-27,5.778418064117432
1999-05-28,5.79063606262207
1999-06-01,5.787581443786621
1999-06-02,5.787581443786621
1999-06-03,5.732580661773682
1999-06-04,5.818138599395752
1999-06-07,5.867031097412109
1999-06-08,5.867031097412109
1999-06-09,5.912868499755859
1999-06-10,5.863976955413818
1999-06-11,5.824253082275391
1999-06-14,5.986205577850342
1999-06-15,5.992318153381348
1999-06-16,6.050373554229736
1999-06-17,5.998428821563721
1999-06-18,6.019851207733154
1999-06-21,5.973734378814697
1999-06-22,5.952212333679199
1999-06-23,5.9337663650512695
1999-06-24,5.86920166015625
1999-06-25,5.838459014892578
1999-06-28,5.899949073791504
1999-06-29,5.903021335601807
1999-06-30,6.029078483581543
1999-07-01,6.007553577423096
1999-07-02,6.010629653930664
1999-07-06,5.992182731628418
1999-07-07,6.047520160675049
1999-07-08,5.998330593109131
1999-07-09,5.998330593109131
1999-07-12,5.973734378814697
1999-07-13,5.946066379547119
1999-07-14,5.982958793640137
1999-07-15,6.075191020965576
1999-07-16,6.145908355712891
1999-07-19,6.087489128112793
1999-07-20,6.115161895751953
1999-07-21,6.15205717086792
1999-07-22,6.1428327560424805
1999-07-23,6.102866172790527
1999-07-26,6.112085819244385
1999-07-27,6.148979187011719
1999-07-28,6.13668155670166
1999-07-29,6.0352277755737305
1999-07-30,6.047520160675049
1999-08-02,6.139756679534912
1999-08-03,6.099785327911377
1999-08-04,6.007553577423096
1999-08-05,6.062895774841309
1999-08-06,6.038297176361084
1999-08-09,6.062895774841309
1999-08-10,5.952212333679199
1999-08-11,5.921469688415527
1999-08-12,5.890724182128906
1999-08-13,5.967586040496826
1999-08-16,5.921469688415527
1999-08-17,5.9860334396362305
1999-08-18,5.949138641357422
1999-08-19,5.881498336791992
1999-08-20,5.866128921508789
1999-08-23,5.893796443939209
1999-08-24,5.878427028656006
1999-08-25,5.961437225341797
1999-08-26,5.9645094871521
1999-08-27,5.884573459625244
1999-08-30,5.804638862609863
1999-08-31,5.758519649505615
1999-09-01,5.78004264831543
1999-09-02,5.700105667114258
1999-09-03,5.80771017074585
1999-09-07,5.767744064331055
1999-09-08,5.684734344482422
1999-09-09,5.706254005432129
1999-09-10,5.727774143218994
1999-09-13,5.78004264831543
1999-09-14,5.783115386962891
1999-09-15,5.789265155792236
1999-09-16,5.758519649505615
1999-09-17,5.833719253540039
1999-09-20,5.802735328674316
1999-09-21,5.725284576416016
1999-09-22,5.833719253540039
1999-09-23,5.781050682067871
1999-09-24,5.697399139404297
1999-09-27,5.781050682067871
1999-09-28,5.715991497039795
1999-09-29,5.790346622467041
1999-09-30,5.904970169067383
1999-10-01,5.864698886871338
1999-10-04,5.960739612579346
1999-10-05,5.802735328674316
1999-10-06,5.889481067657471
1999-10-07,5.8058342933654785
1999-10-08,5.849207878112793
1999-10-11,5.812031269073486
1999-10-12,5.697399139404297
1999-10-13,5.750067234039307
1999-10-14,5.787245750427246
1999-10-15,5.650926113128662
1999-10-18,5.694300651550293
1999-10-19,5.626143932342529
1999-10-20,5.635437965393066
1999-10-21,5.548691749572754
1999-10-22,5.61685037612915
1999-10-25,5.55488920211792
1999-10-26,5.588968753814697
1999-10-27,5.7345781326293945
1999-10-28,5.948345184326172
1999-10-29,5.935953140258789
1999-11-01,5.991720676422119
1999-11-02,5.935953140258789
1999-11-03,5.867796421051025
1999-11-04,5.836814880371094
1999-11-05,5.886383056640625
1999-11-08,5.923561096191406
1999-11-09,5.836814880371094
1999-11-10,5.861598968505859
1999-11-11,5.843013286590576
1999-11-12,5.861598968505859
1999-11-15,5.833719253540039
1999-11-16,5.821324348449707
1999-11-17,5.864698886871338
1999-11-18,5.821324348449707
1999-11-19,5.8244218826293945
1999-11-22,5.759362697601318
1999-11-23,5.700500011444092
1999-11-24,5.669516563415527
1999-11-26,5.7345781326293945
1999-11-29,5.669516563415527
1999-11-30,5.740773677825928
1999-12-01,5.768655776977539
1999-12-02,5.7345781326293945
1999-12-03,5.846108913421631
1999-12-06,5.8058342933654785
1999-12-07,5.849207878112793
1999-12-08,5.802735328674316
1999-12-09,5.808933734893799
1999-12-10,5.76555871963501
1999-12-13,5.762461185455322
1999-12-14,5.759362697601318
1999-12-15,5.784148693084717
1999-12-16,5.725284576416016
1999-12-17,5.799213409423828
1999-12-20,5.665145397186279
1999-12-21,5.739975452423096
1999-12-22,5.724384784698486
1999-12-23,5.752448081970215
1999-12-27,5.599670886993408
1999-12-28,5.649555206298828
1999-12-29,5.565372943878174
1999-12-30,5.565372943878174
1999-12-31,5.615260124206543
2000-01-03,5.47807502746582
2000-01-04,5.312829494476318
2000-01-05,5.446898460388184
2000-01-06,5.4375433921813965
2000-01-07,5.484308242797852
2000-01-10,5.503019332885742
2000-01-11,5.443777561187744
2000-01-12,5.387660026550293
2000-01-13,5.337770938873291
2000-01-14,5.381421089172363
2000-01-18,5.359594345092773
2000-01-19,5.362714767456055
2000-01-20,5.387660026550293
2000-01-21,5.562254905700684
2000-01-24,5.487431049346924
2000-01-25,5.359594345092773
2000-01-26,5.334654331207275
2000-01-27,5.300356864929199
2000-01-28,5.27229642868042
2000-01-31,5.515489101409912
2000-02-01,5.474958419799805
2000-02-02,5.446898460388184
2000-02-03,5.4375433921813965
2000-02-04,5.409482955932617
2000-02-07,5.393890857696533
2000-02-08,5.406366348266602
2000-02-09,5.406366348266602
2000-02-10,5.328418731689453
2000-02-11,5.234884262084961
2000-02-14,5.241118907928467
2000-02-15,5.228646278381348
2000-02-16,5.206820487976074
2000-02-17,5.175644874572754
2000-02-18,4.985453128814697
2000-02-22,4.966747283935547
2000-02-23,4.863857746124268
2000-02-24,4.701726913452148
2000-02-25,4.676784992218018
2000-02-28,4.810853004455566
2000-02-29,4.845149993896484
2000-03-01,5.057163238525391
2000-03-02,5.188113689422607
2000-03-03,5.234884262084961
2000-03-06,5.08834171295166
2000-03-07,5.029102802276611
2000-03-08,5.06340217590332
2000-03-09,5.1039323806762695
2000-03-10,5.1039323806762695
2000-03-13,5.119521141052246
2000-03-14,5.085224151611328
2000-03-15,5.113286018371582
2000-03-16,5.312829494476318
2000-03-17,5.355573654174805
